,Date,Close,Gross_Profit,ROE
1863,2018-04-24,40.735001,23422,0.4
1864,2018-04-25,40.912498,23422,0.4
1865,2018-04-26,41.055,23422,0.4
1866,2018-04-27,40.580002,23422,0.4
1867,2018-04-30,41.314999,23422,0.4
1868,2018-05-01,42.275002,23422,0.4
1869,2018-05-02,44.142502,23422,0.4
1870,2018-05-03,44.2225,23422,0.4
1871,2018-05-04,45.9575,23422,0.4
1872,2018-05-07,46.290001,23422,0.4
1873,2018-05-08,46.512501,23422,0.4
1874,2018-05-09,46.84,23422,0.4
1875,2018-05-10,47.509998,23422,0.4
1876,2018-05-11,47.147499,23422,0.4
1877,2018-05-14,47.037498,23422,0.4
1878,2018-05-15,46.610001,23422,0.4
1879,2018-05-16,47.044998,23422,0.4
1880,2018-05-17,46.747501,23422,0.4
1881,2018-05-18,46.577499,23422,0.4
1882,2018-05-21,46.907501,23422,0.4
1883,2018-05-22,46.790001,23422,0.4
1884,2018-05-23,47.09,23422,0.4
1885,2018-05-24,47.037498,23422,0.4
1886,2018-05-25,47.145,23422,0.4
1887,2018-05-29,46.974998,23422,0.4
1888,2018-05-30,46.875,23422,0.4
1889,2018-05-31,46.717499,23422,0.4
1890,2018-06-01,47.560001,23422,0.4
1891,2018-06-04,47.9575,23422,0.4
1892,2018-06-05,48.327499,23422,0.4
1893,2018-06-06,48.494999,23422,0.4
1894,2018-06-07,48.365002,23422,0.4
1895,2018-06-08,47.924999,23422,0.4
1896,2018-06-11,47.807499,23422,0.4
1897,2018-06-12,48.07,23422,0.4
1898,2018-06-13,47.674999,23422,0.4
1899,2018-06-14,47.700001,23422,0.4
1900,2018-06-15,47.209999,23422,0.4
1901,2018-06-18,47.185001,23422,0.4
1902,2018-06-19,46.422501,23422,0.4
1903,2018-06-20,46.625,23422,0.4
1904,2018-06-21,46.365002,23422,0.4
1905,2018-06-22,46.23,23422,0.4
1906,2018-06-25,45.5425,23422,0.4
1907,2018-06-26,46.107498,23422,0.4
1908,2018-06-27,46.040001,23422,0.4
1909,2018-06-28,46.375,23422,0.4
1910,2018-06-29,46.2775,23422,0.4
1911,2018-07-02,46.794998,20421,0.44
1912,2018-07-03,45.98,20421,0.44
1913,2018-07-05,46.349998,20421,0.44
1914,2018-07-06,46.9925,20421,0.44
1915,2018-07-09,47.645,20421,0.44
1916,2018-07-10,47.587502,20421,0.44
1917,2018-07-11,46.970001,20421,0.44
1918,2018-07-12,47.7575,20421,0.44
1919,2018-07-13,47.8325,20421,0.44
1920,2018-07-16,47.727501,20421,0.44
1921,2018-07-17,47.862499,20421,0.44
1922,2018-07-18,47.599998,20421,0.44
1923,2018-07-19,47.970001,20421,0.44
1924,2018-07-20,47.860001,20421,0.44
1925,2018-07-23,47.9025,20421,0.44
1926,2018-07-24,48.25,20421,0.44
1927,2018-07-25,48.705002,20421,0.44
1928,2018-07-26,48.552502,20421,0.44
1929,2018-07-27,47.744999,20421,0.44
1930,2018-07-30,47.477501,20421,0.44
1931,2018-07-31,47.572498,20421,0.44
1932,2018-08-01,50.375,20421,0.44
1933,2018-08-02,51.8475,20421,0.44
1934,2018-08-03,51.997501,20421,0.44
1935,2018-08-06,52.267502,20421,0.44
1936,2018-08-07,51.7775,20421,0.44
1937,2018-08-08,51.8125,20421,0.44
1938,2018-08-09,52.220001,20421,0.44
1939,2018-08-10,51.8825,20421,0.44
1940,2018-08-13,52.217499,20421,0.44
1941,2018-08-14,52.4375,20421,0.44
1942,2018-08-15,52.560001,20421,0.44
1943,2018-08-16,53.330002,20421,0.44
1944,2018-08-17,54.395,20421,0.44
1945,2018-08-20,53.865002,20421,0.44
1946,2018-08-21,53.759998,20421,0.44
1947,2018-08-22,53.762501,20421,0.44
1948,2018-08-23,53.872501,20421,0.44
1949,2018-08-24,54.040001,20421,0.44
1950,2018-08-27,54.485001,20421,0.44
1951,2018-08-28,54.924999,20421,0.44
1952,2018-08-29,55.744999,20421,0.44
1953,2018-08-30,56.2575,20421,0.44
1954,2018-08-31,56.907501,20421,0.44
1955,2018-09-04,57.09,20421,0.44
1956,2018-09-05,56.717499,20421,0.44
1957,2018-09-06,55.775002,20421,0.44
1958,2018-09-07,55.325001,20421,0.44
1959,2018-09-10,54.5825,20421,0.44
1960,2018-09-11,55.962502,20421,0.44
1961,2018-09-12,55.267502,20421,0.44
1962,2018-09-13,56.602501,20421,0.44
1963,2018-09-14,55.959999,20421,0.44
1964,2018-09-17,54.470001,20421,0.44
1965,2018-09-18,54.560001,20421,0.44
1966,2018-09-19,54.592499,20421,0.44
1967,2018-09-20,55.0075,20421,0.44
1968,2018-09-21,54.415001,20421,0.44
1969,2018-09-24,55.197498,20421,0.44
1970,2018-09-25,55.547501,20421,0.44
1971,2018-09-26,55.105,20421,0.44
1972,2018-09-27,56.237499,20421,0.44
1973,2018-09-28,56.435001,20421,0.44
1974,2018-10-01,56.814999,24084,0.49
1975,2018-10-02,57.32,24084,0.49
1976,2018-10-03,58.017502,24084,0.49
1977,2018-10-04,56.997501,24084,0.49
1978,2018-10-05,56.072498,24084,0.49
1979,2018-10-08,55.942501,24084,0.49
1980,2018-10-09,56.717499,24084,0.49
1981,2018-10-10,54.09,24084,0.49
1982,2018-10-11,53.612499,24084,0.49
1983,2018-10-12,55.5275,24084,0.49
1984,2018-10-15,54.34,24084,0.49
1985,2018-10-16,55.537498,24084,0.49
1986,2018-10-17,55.297501,24084,0.49
1987,2018-10-18,54.005001,24084,0.49
1988,2018-10-19,54.827499,24084,0.49
1989,2018-10-22,55.162498,24084,0.49
1990,2018-10-23,55.682499,24084,0.49
1991,2018-10-24,53.772499,24084,0.49
1992,2018-10-25,54.950001,24084,0.49
1993,2018-10-26,54.075001,24084,0.49
1994,2018-10-29,53.060001,24084,0.49
1995,2018-10-30,53.325001,24084,0.49
1996,2018-10-31,54.715,24084,0.49
1997,2018-11-01,55.555,24084,0.49
1998,2018-11-02,51.869999,24084,0.49
1999,2018-11-05,50.397499,24084,0.49
2000,2018-11-06,50.942501,24084,0.49
2001,2018-11-07,52.487499,24084,0.49
2002,2018-11-08,52.122501,24084,0.49
2003,2018-11-09,51.1175,24084,0.49
2004,2018-11-12,48.5425,24084,0.49
2005,2018-11-13,48.057499,24084,0.49
2006,2018-11-14,46.700001,24084,0.49
2007,2018-11-15,47.852501,24084,0.49
2008,2018-11-16,48.3825,24084,0.49
2009,2018-11-19,46.465,24084,0.49
2010,2018-11-20,44.244999,24084,0.49
2011,2018-11-21,44.195,24084,0.49
2012,2018-11-23,43.072498,24084,0.49
2013,2018-11-26,43.654999,24084,0.49
2014,2018-11-27,43.560001,24084,0.49
2015,2018-11-28,45.235001,24084,0.49
2016,2018-11-29,44.887501,24084,0.49
2017,2018-11-30,44.645,24084,0.49
2018,2018-12-03,46.205002,24084,0.49
2019,2018-12-04,44.172501,24084,0.49
2020,2018-12-06,43.68,24084,0.49
2021,2018-12-07,42.122501,24084,0.49
2022,2018-12-10,42.400002,24084,0.49
2023,2018-12-11,42.157501,24084,0.49
2024,2018-12-12,42.275002,24084,0.49
2025,2018-12-13,42.737499,24084,0.49
2026,2018-12-14,41.369999,24084,0.49
2027,2018-12-17,40.985001,24084,0.49
2028,2018-12-18,41.517502,24084,0.49
2029,2018-12-19,40.2225,24084,0.49
2030,2018-12-20,39.2075,24084,0.49
2031,2018-12-21,37.682499,24084,0.49
2032,2018-12-24,36.7075,24084,0.49
2033,2018-12-26,39.2925,24084,0.49
2034,2018-12-27,39.037498,24084,0.49
2035,2018-12-28,39.057499,24084,0.49
2036,2018-12-31,39.435001,32031,0.51
2037,2019-01-02,39.48,32031,0.51
2038,2019-01-03,35.547501,32031,0.51
2039,2019-01-04,37.064999,32031,0.51
2040,2019-01-07,36.982498,32031,0.51
2041,2019-01-08,37.6875,32031,0.51
2042,2019-01-09,38.327499,32031,0.51
2043,2019-01-10,38.450001,32031,0.51
2044,2019-01-11,38.072498,32031,0.51
2045,2019-01-14,37.5,32031,0.51
2046,2019-01-15,38.267502,32031,0.51
2047,2019-01-16,38.735001,32031,0.51
2048,2019-01-17,38.965,32031,0.51
2049,2019-01-18,39.205002,32031,0.51
2050,2019-01-22,38.325001,32031,0.51
2051,2019-01-23,38.48,32031,0.51
2052,2019-01-24,38.174999,32031,0.51
2053,2019-01-25,39.439999,32031,0.51
2054,2019-01-28,39.075001,32031,0.51
2055,2019-01-29,38.669998,32031,0.51
2056,2019-01-30,41.3125,32031,0.51
2057,2019-01-31,41.610001,32031,0.51
2058,2019-02-01,41.630001,32031,0.51
2059,2019-02-04,42.8125,32031,0.51
2060,2019-02-05,43.544998,32031,0.51
2061,2019-02-06,43.560001,32031,0.51
2062,2019-02-07,42.735001,32031,0.51
2063,2019-02-08,42.602501,32031,0.51
2064,2019-02-11,42.357498,32031,0.51
2065,2019-02-12,42.7225,32031,0.51
2066,2019-02-13,42.544998,32031,0.51
2067,2019-02-14,42.700001,32031,0.51
2068,2019-02-15,42.605,32031,0.51
2069,2019-02-19,42.732498,32031,0.51
2070,2019-02-20,43.0075,32031,0.51
2071,2019-02-21,42.764999,32031,0.51
2072,2019-02-22,43.2425,32031,0.51
2073,2019-02-25,43.557499,32031,0.51
2074,2019-02-26,43.5825,32031,0.51
2075,2019-02-27,43.717499,32031,0.51
2076,2019-02-28,43.287498,32031,0.51
2077,2019-03-01,43.7425,32031,0.51
2078,2019-03-04,43.962502,32031,0.51
2079,2019-03-05,43.8825,32031,0.51
2080,2019-03-06,43.630001,32031,0.51
2081,2019-03-07,43.125,32031,0.51
2082,2019-03-08,43.227501,32031,0.51
2083,2019-03-11,44.724998,32031,0.51
2084,2019-03-12,45.227501,32031,0.51
2085,2019-03-13,45.427502,32031,0.51
2086,2019-03-14,45.932499,32031,0.51
2087,2019-03-15,46.529999,32031,0.51
2088,2019-03-18,47.005001,32031,0.51
2089,2019-03-19,46.6325,32031,0.51
2090,2019-03-20,47.040001,32031,0.51
2091,2019-03-21,48.772499,32031,0.51
2092,2019-03-22,47.762501,32031,0.51
2093,2019-03-25,47.185001,32031,0.51
2094,2019-03-26,46.697498,32031,0.51
2095,2019-03-27,47.1175,32031,0.51
2096,2019-03-28,47.18,32031,0.51
2097,2019-03-29,47.487499,32031,0.51
2098,2019-04-01,47.810001,21821,0.51
2099,2019-04-02,48.505001,21821,0.51
2100,2019-04-03,48.837502,21821,0.51
2101,2019-04-04,48.922501,21821,0.51
2102,2019-04-05,49.25,21821,0.51
2103,2019-04-08,50.025002,21821,0.51
2104,2019-04-09,49.875,21821,0.51
2105,2019-04-10,50.154999,21821,0.51
2106,2019-04-11,49.737499,21821,0.51
2107,2019-04-12,49.717499,21821,0.51
2108,2019-04-15,49.807499,21821,0.51
2109,2019-04-16,49.8125,21821,0.51
2110,2019-04-17,50.782501,21821,0.51
2111,2019-04-18,50.965,21821,0.51
2112,2019-04-22,51.1325,21821,0.51
2113,2019-04-23,51.869999,21821,0.51
2114,2019-04-24,51.790001,21821,0.51
2115,2019-04-25,51.32,21821,0.51
2116,2019-04-26,51.075001,21821,0.51
2117,2019-04-29,51.1525,21821,0.51
2118,2019-04-30,50.1675,21821,0.51
2119,2019-05-01,52.630001,21821,0.51
2120,2019-05-02,52.287498,21821,0.51
2121,2019-05-03,52.9375,21821,0.51
2122,2019-05-06,52.119999,21821,0.51
2123,2019-05-07,50.715,21821,0.51
2124,2019-05-08,50.724998,21821,0.51
2125,2019-05-09,50.18,21821,0.51
2126,2019-05-10,49.294998,21821,0.51
2127,2019-05-13,46.43,21821,0.51
2128,2019-05-14,47.165001,21821,0.51
2129,2019-05-15,47.73,21821,0.51
2130,2019-05-16,47.52,21821,0.51
2131,2019-05-17,47.25,21821,0.51
2132,2019-05-20,45.772499,21821,0.51
2133,2019-05-21,46.650002,21821,0.51
2134,2019-05-22,45.695,21821,0.51
2135,2019-05-23,44.915001,21821,0.51
2136,2019-05-24,44.7425,21821,0.51
2137,2019-05-28,44.557499,21821,0.51
2138,2019-05-29,44.345001,21821,0.51
2139,2019-05-30,44.575001,21821,0.51
2140,2019-05-31,43.767502,21821,0.51
2141,2019-06-03,43.325001,21821,0.51
2142,2019-06-04,44.91,21821,0.51
2143,2019-06-05,45.634998,21821,0.51
2144,2019-06-06,46.305,21821,0.51
2145,2019-06-07,47.537498,21821,0.51
2146,2019-06-10,48.145,21821,0.51
2147,2019-06-11,48.702499,21821,0.51
2148,2019-06-12,48.547501,21821,0.51
2149,2019-06-13,48.537498,21821,0.51
2150,2019-06-14,48.185001,21821,0.51
2151,2019-06-17,48.4725,21821,0.51
2152,2019-06-18,49.612499,21821,0.51
2153,2019-06-19,49.467499,21821,0.51
2154,2019-06-20,49.865002,21821,0.51
2155,2019-06-21,49.695,21821,0.51
2156,2019-06-24,49.645,21821,0.51
2157,2019-06-25,48.892502,21821,0.51
2158,2019-06-26,49.950001,21821,0.51
2159,2019-06-27,49.935001,21821,0.51
2160,2019-06-28,49.48,21821,0.51
2161,2019-07-01,50.387501,20227,0.52
2162,2019-07-02,50.682499,20227,0.52
2163,2019-07-03,51.102501,20227,0.52
2164,2019-07-05,51.057499,20227,0.52
2165,2019-07-08,50.005001,20227,0.52
2166,2019-07-09,50.310001,20227,0.52
2167,2019-07-10,50.807499,20227,0.52
2168,2019-07-11,50.4375,20227,0.52
2169,2019-07-12,50.825001,20227,0.52
2170,2019-07-15,51.302502,20227,0.52
2171,2019-07-16,51.125,20227,0.52
2172,2019-07-17,50.837502,20227,0.52
2173,2019-07-18,51.415001,20227,0.52
2174,2019-07-19,50.647499,20227,0.52
2175,2019-07-22,51.805,20227,0.52
2176,2019-07-23,52.209999,20227,0.52
2177,2019-07-24,52.1675,20227,0.52
2178,2019-07-25,51.755001,20227,0.52
2179,2019-07-26,51.935001,20227,0.52
2180,2019-07-29,52.419998,20227,0.52
2181,2019-07-30,52.195,20227,0.52
2182,2019-07-31,53.259998,20227,0.52
2183,2019-08-01,52.107498,20227,0.52
2184,2019-08-02,51.005001,20227,0.52
2185,2019-08-05,48.334999,20227,0.52
2186,2019-08-06,49.25,20227,0.52
2187,2019-08-07,49.759998,20227,0.52
2188,2019-08-08,50.857498,20227,0.52
2189,2019-08-09,50.247501,20227,0.52
2190,2019-08-12,50.119999,20227,0.52
2191,2019-08-13,52.2425,20227,0.52
2192,2019-08-14,50.6875,20227,0.52
2193,2019-08-15,50.435001,20227,0.52
2194,2019-08-16,51.625,20227,0.52
2195,2019-08-19,52.587502,20227,0.52
2196,2019-08-20,52.59,20227,0.52
2197,2019-08-21,53.16,20227,0.52
2198,2019-08-22,53.115002,20227,0.52
2199,2019-08-23,50.66,20227,0.52
2200,2019-08-26,51.622501,20227,0.52
2201,2019-08-27,51.040001,20227,0.52
2202,2019-08-28,51.3825,20227,0.52
2203,2019-08-29,52.252499,20227,0.52
2204,2019-08-30,52.185001,20227,0.52
2205,2019-09-03,51.424999,20227,0.52
2206,2019-09-04,52.297501,20227,0.52
2207,2019-09-05,53.32,20227,0.52
2208,2019-09-06,53.314999,20227,0.52
2209,2019-09-09,53.5425,20227,0.52
2210,2019-09-10,54.174999,20227,0.52
2211,2019-09-11,55.897499,20227,0.52
2212,2019-09-12,55.772499,20227,0.52
2213,2019-09-13,54.6875,20227,0.52
2214,2019-09-16,54.974998,20227,0.52
2215,2019-09-17,55.174999,20227,0.52
2216,2019-09-18,55.692501,20227,0.52
2217,2019-09-19,55.240002,20227,0.52
2218,2019-09-20,54.432499,20227,0.52
2219,2019-09-23,54.68,20227,0.52
2220,2019-09-24,54.419998,20227,0.52
2221,2019-09-25,55.2575,20227,0.52
2222,2019-09-26,54.9725,20227,0.52
2223,2019-09-27,54.705002,20227,0.52
2224,2019-09-30,55.9925,24313,0.54
2225,2019-10-01,56.147499,24313,0.54
2226,2019-10-02,54.740002,24313,0.54
2227,2019-10-03,55.205002,24313,0.54
2228,2019-10-04,56.752499,24313,0.54
2229,2019-10-07,56.764999,24313,0.54
2230,2019-10-08,56.099998,24313,0.54
2231,2019-10-09,56.7575,24313,0.54
2232,2019-10-10,57.522499,24313,0.54
2233,2019-10-11,59.052502,24313,0.54
2234,2019-10-14,58.967499,24313,0.54
2235,2019-10-15,58.830002,24313,0.54
2236,2019-10-16,58.592499,24313,0.54
2237,2019-10-17,58.82,24313,0.54
2238,2019-10-18,59.102501,24313,0.54
2239,2019-10-21,60.127499,24313,0.54
2240,2019-10-22,59.990002,24313,0.54
2241,2019-10-23,60.794998,24313,0.54
2242,2019-10-24,60.895,24313,0.54
2243,2019-10-25,61.645,24313,0.54
2244,2019-10-28,62.262501,24313,0.54
2245,2019-10-29,60.822498,24313,0.54
2246,2019-10-30,60.814999,24313,0.54
2247,2019-10-31,62.189999,24313,0.54
2248,2019-11-01,63.955002,24313,0.54
2249,2019-11-04,64.375,24313,0.54
2250,2019-11-05,64.282501,24313,0.54
2251,2019-11-06,64.309998,24313,0.54
2252,2019-11-07,64.857498,24313,0.54
2253,2019-11-08,65.035004,24313,0.54
2254,2019-11-11,65.550003,24313,0.54
2255,2019-11-12,65.489998,24313,0.54
2256,2019-11-13,66.1175,24313,0.54
2257,2019-11-14,65.660004,24313,0.54
2258,2019-11-15,66.440002,24313,0.54
2259,2019-11-18,66.775002,24313,0.54
2260,2019-11-19,66.572502,24313,0.54
2261,2019-11-20,65.797501,24313,0.54
2262,2019-11-21,65.502502,24313,0.54
2263,2019-11-22,65.445,24313,0.54
2264,2019-11-25,66.592499,24313,0.54
2265,2019-11-26,66.072502,24313,0.54
2266,2019-11-27,66.959999,24313,0.54
2267,2019-11-29,66.8125,24313,0.54
2268,2019-12-02,66.040001,24313,0.54
2269,2019-12-03,64.862503,24313,0.54
2270,2019-12-04,65.434998,24313,0.54
2271,2019-12-05,66.394997,24313,0.54
2272,2019-12-06,67.677498,24313,0.54
2273,2019-12-09,66.730003,24313,0.54
2274,2019-12-10,67.120003,24313,0.54
2275,2019-12-11,67.692497,24313,0.54
2276,2019-12-12,67.864998,24313,0.54
2277,2019-12-13,68.787498,24313,0.54
2278,2019-12-16,69.964996,24313,0.54
2279,2019-12-17,70.102501,24313,0.54
2280,2019-12-18,69.934998,24313,0.54
2281,2019-12-19,70.004997,24313,0.54
2282,2019-12-20,69.860001,24313,0.54
2283,2019-12-23,71.0,24313,0.54
2284,2019-12-24,71.067497,24313,0.54
2285,2019-12-26,72.477501,24313,0.54
2286,2019-12-27,72.449997,24313,0.54
2287,2019-12-30,72.879997,24313,0.54
2288,2019-12-31,73.412498,35217,0.6
2289,2020-01-02,75.087502,35217,0.6
2290,2020-01-03,74.357498,35217,0.6
2291,2020-01-06,74.949997,35217,0.6
2292,2020-01-07,74.597504,35217,0.6
2293,2020-01-08,75.797501,35217,0.6
2294,2020-01-09,77.407501,35217,0.6
2295,2020-01-10,77.582497,35217,0.6
2296,2020-01-13,79.239998,35217,0.6
2297,2020-01-14,78.169998,35217,0.6
2298,2020-01-15,77.834999,35217,0.6
2299,2020-01-16,78.809998,35217,0.6
2300,2020-01-17,79.682503,35217,0.6
2301,2020-01-21,79.142502,35217,0.6
2302,2020-01-22,79.425003,35217,0.6
2303,2020-01-23,79.807503,35217,0.6
2304,2020-01-24,79.577499,35217,0.6
2305,2020-01-27,77.237503,35217,0.6
2306,2020-01-28,79.422501,35217,0.6
2307,2020-01-29,81.084999,35217,0.6
2308,2020-01-30,80.967499,35217,0.6
2309,2020-01-31,77.377502,35217,0.6
2310,2020-02-03,77.165001,35217,0.6
2311,2020-02-04,79.712502,35217,0.6
2312,2020-02-05,80.362503,35217,0.6
2313,2020-02-06,81.302498,35217,0.6
2314,2020-02-07,80.0075,35217,0.6
2315,2020-02-10,80.387497,35217,0.6
2316,2020-02-11,79.902496,35217,0.6
2317,2020-02-12,81.800003,35217,0.6
2318,2020-02-13,81.217499,35217,0.6
2319,2020-02-14,81.237503,35217,0.6
2320,2020-02-18,79.75,35217,0.6
2321,2020-02-19,80.904999,35217,0.6
2322,2020-02-20,80.074997,35217,0.6
2323,2020-02-21,78.262497,35217,0.6
2324,2020-02-24,74.544998,35217,0.6
2325,2020-02-25,72.019997,35217,0.6
2326,2020-02-26,73.162498,35217,0.6
2327,2020-02-27,68.379997,35217,0.6
2328,2020-02-28,68.339996,35217,0.6
2329,2020-03-02,74.702499,35217,0.6
2330,2020-03-03,72.330002,35217,0.6
2331,2020-03-04,75.684998,35217,0.6
2332,2020-03-05,73.230003,35217,0.6
2333,2020-03-06,72.2575,35217,0.6
2334,2020-03-09,66.542503,35217,0.6
2335,2020-03-10,71.334999,35217,0.6
2336,2020-03-11,68.857498,35217,0.6
2337,2020-03-12,62.057499,35217,0.6
2338,2020-03-13,69.4925,35217,0.6
2339,2020-03-16,60.552502,35217,0.6
2340,2020-03-17,63.215,35217,0.6
2341,2020-03-18,61.6675,35217,0.6
2342,2020-03-19,61.195,35217,0.6
2343,2020-03-20,57.310001,35217,0.6
2344,2020-03-23,56.092499,35217,0.6
2345,2020-03-24,61.720001,35217,0.6
2346,2020-03-25,61.380001,35217,0.6
2347,2020-03-26,64.610001,35217,0.6
2348,2020-03-27,61.935001,35217,0.6
2349,2020-03-30,63.702499,35217,0.6
2350,2020-03-31,63.572498,22370,0.64
2351,2020-04-01,60.227501,22370,0.64
2352,2020-04-02,61.232498,22370,0.64
2353,2020-04-03,60.352501,22370,0.64
2354,2020-04-06,65.6175,22370,0.64
2355,2020-04-07,64.857498,22370,0.64
2356,2020-04-08,66.517502,22370,0.64
2357,2020-04-09,66.997498,22370,0.64
2358,2020-04-13,68.3125,22370,0.64
2359,2020-04-14,71.762497,22370,0.64
2360,2020-04-15,71.107498,22370,0.64
2361,2020-04-16,71.672501,22370,0.64
2362,2020-04-17,70.699997,22370,0.64
2363,2020-04-20,69.232498,22370,0.64
2364,2020-04-21,67.092499,22370,0.64
2365,2020-04-22,69.025002,22370,0.64
2366,2020-04-23,68.7575,22370,0.64
2367,2020-04-24,70.7425,22370,0.64
2368,2020-04-27,70.792503,22370,0.64
2369,2020-04-28,69.644997,22370,0.64
2370,2020-04-29,71.932503,22370,0.64
2371,2020-04-30,73.449997,22370,0.64
2372,2020-05-01,72.267502,22370,0.64
2373,2020-05-04,73.290001,22370,0.64
2374,2020-05-05,74.389999,22370,0.64
2375,2020-05-06,75.157501,22370,0.64
2376,2020-05-07,75.934998,22370,0.64
2377,2020-05-08,77.532501,22370,0.64
2378,2020-05-11,78.752502,22370,0.64
2379,2020-05-12,77.852501,22370,0.64
2380,2020-05-13,76.912498,22370,0.64
2381,2020-05-14,77.385002,22370,0.64
2382,2020-05-15,76.927498,22370,0.64
2383,2020-05-18,78.739998,22370,0.64
2384,2020-05-19,78.285004,22370,0.64
2385,2020-05-20,79.807503,22370,0.64
2386,2020-05-21,79.212502,22370,0.64
2387,2020-05-22,79.722504,22370,0.64
2388,2020-05-26,79.182503,22370,0.64
2389,2020-05-27,79.527496,22370,0.64
2390,2020-05-28,79.5625,22370,0.64
2391,2020-05-29,79.485001,22370,0.64
2392,2020-06-01,80.462502,22370,0.64
2393,2020-06-02,80.834999,22370,0.64
2394,2020-06-03,81.279999,22370,0.64
2395,2020-06-04,80.580002,22370,0.64
2396,2020-06-05,82.875,22370,0.64
2397,2020-06-08,83.364998,22370,0.64
2398,2020-06-09,85.997498,22370,0.64
2399,2020-06-10,88.209999,22370,0.64
2400,2020-06-11,83.974998,22370,0.64
2401,2020-06-12,84.699997,22370,0.64
2402,2020-06-15,85.747498,22370,0.64
2403,2020-06-16,88.019997,22370,0.64
2404,2020-06-17,87.897499,22370,0.64
2405,2020-06-18,87.932503,22370,0.64
2406,2020-06-19,87.43,22370,0.64
2407,2020-06-22,89.717499,22370,0.64
2408,2020-06-23,91.6325,22370,0.64
2409,2020-06-24,90.014999,22370,0.64
2410,2020-06-25,91.209999,22370,0.64
2411,2020-06-26,88.407501,22370,0.64
2412,2020-06-29,90.445,22370,0.64
2413,2020-06-30,91.199997,22680,0.71
2414,2020-07-01,91.027496,22680,0.71
2415,2020-07-02,91.027496,22680,0.71
2416,2020-07-06,93.462502,22680,0.71
2417,2020-07-07,93.172501,22680,0.71
2418,2020-07-08,95.342499,22680,0.71
2419,2020-07-09,95.752502,22680,0.71
2420,2020-07-10,95.919998,22680,0.71
2421,2020-07-13,95.477501,22680,0.71
2422,2020-07-14,97.057503,22680,0.71
2423,2020-07-15,97.724998,22680,0.71
2424,2020-07-16,96.522499,22680,0.71
2425,2020-07-17,96.327499,22680,0.71
2426,2020-07-20,98.357498,22680,0.71
2427,2020-07-21,97.0,22680,0.71
2428,2020-07-22,97.272499,22680,0.71
2429,2020-07-23,92.845001,22680,0.71
2430,2020-07-24,92.614998,22680,0.71
2431,2020-07-27,94.809998,22680,0.71
2432,2020-07-28,93.252502,22680,0.71
2433,2020-07-29,95.040001,22680,0.71
2434,2020-07-30,96.190002,22680,0.71
2435,2020-07-31,106.260002,22680,0.71
2436,2020-08-03,108.9375,22680,0.71
2437,2020-08-04,109.665001,22680,0.71
2438,2020-08-05,110.0625,22680,0.71
2439,2020-08-06,113.902496,22680,0.71
2440,2020-08-07,111.112503,22680,0.71
2441,2020-08-10,112.727501,22680,0.71
2442,2020-08-11,109.375,22680,0.71
2443,2020-08-12,113.010002,22680,0.71
2444,2020-08-13,115.010002,22680,0.71
2445,2020-08-14,114.907501,22680,0.71
2446,2020-08-17,114.607498,22680,0.71
2447,2020-08-18,115.5625,22680,0.71
2448,2020-08-19,115.707497,22680,0.71
2449,2020-08-20,118.275002,22680,0.71
2450,2020-08-21,124.370003,22680,0.71
2451,2020-08-24,125.857498,22680,0.71
2452,2020-08-25,124.824997,22680,0.71
2453,2020-08-26,126.522499,22680,0.71
2454,2020-08-27,125.010002,22680,0.71
2455,2020-08-28,124.807503,22680,0.71
2456,2020-08-31,129.039993,22680,0.71
2457,2020-09-01,134.179993,22680,0.71
2458,2020-09-02,131.399994,22680,0.71
2459,2020-09-03,120.879997,22680,0.71
2460,2020-09-04,120.959999,22680,0.71
2461,2020-09-08,112.82,22680,0.71
2462,2020-09-09,117.32,22680,0.71
2463,2020-09-10,113.489998,22680,0.71
2464,2020-09-11,112.0,22680,0.71
2465,2020-09-14,115.360001,22680,0.71
2466,2020-09-15,115.540001,22680,0.71
2467,2020-09-16,112.129997,22680,0.71
2468,2020-09-17,110.339996,22680,0.71
2469,2020-09-18,106.839996,22680,0.71
2470,2020-09-21,110.080002,22680,0.71
2471,2020-09-22,111.809998,22680,0.71
2472,2020-09-23,107.120003,22680,0.71
2473,2020-09-24,108.220001,22680,0.71
2474,2020-09-25,112.279999,22680,0.71
2475,2020-09-28,114.959999,22680,0.71
2476,2020-09-29,114.089996,22680,0.71
2477,2020-09-30,115.809998,24689,0.75
2478,2020-10-01,116.790001,24689,0.75
2479,2020-10-02,113.019997,24689,0.75
2480,2020-10-05,116.5,24689,0.75
2481,2020-10-06,113.160004,24689,0.75
2482,2020-10-07,115.080002,24689,0.75
2483,2020-10-08,114.970001,24689,0.75
2484,2020-10-09,116.970001,24689,0.75
2485,2020-10-12,124.400002,24689,0.75
2486,2020-10-13,121.099998,24689,0.75
2487,2020-10-14,121.190002,24689,0.75
2488,2020-10-15,120.709999,24689,0.75
2489,2020-10-16,119.019997,24689,0.75
2490,2020-10-19,115.980003,24689,0.75
2491,2020-10-20,117.510002,24689,0.75
2492,2020-10-21,116.870003,24689,0.75
2493,2020-10-22,115.75,24689,0.75
2494,2020-10-23,115.040001,24689,0.75
2495,2020-10-26,115.050003,24689,0.75
2496,2020-10-27,116.599998,24689,0.75
2497,2020-10-28,111.199997,24689,0.75
2498,2020-10-29,115.32,24689,0.75
2499,2020-10-30,108.860001,24689,0.75
2500,2020-11-02,108.769997,24689,0.75
2501,2020-11-03,110.440002,24689,0.75
