,Date,Close,tnote,tbill,Fed_rate,GDP,GDP_growth,CPI
1836,2018-03-15,44.662498,2.82,2.07,1.43,20155.486,2.9188569,249.581
1837,2018-03-16,44.505001,2.85,2.08,1.43,20155.486,2.9188569,249.581
1838,2018-03-19,43.825001,2.85,2.08,1.43,20155.486,2.9188569,249.581
1839,2018-03-20,43.810001,2.89,2.08,1.44,20155.486,2.9188569,249.581
1840,2018-03-21,42.817501,2.89,2.06,1.44,20155.486,2.9188569,249.581
1841,2018-03-22,42.212502,2.83,2.05,1.68,20155.486,2.9188569,249.581
1842,2018-03-23,41.235001,2.82,2.04,1.68,20155.486,2.9188569,249.581
1843,2018-03-26,43.192501,2.85,2.06,1.68,20155.486,2.9188569,249.581
1844,2018-03-27,42.084999,2.78,2.1,1.68,20155.486,2.9188569,249.581
1845,2018-03-28,41.619999,2.77,2.12,1.68,20155.486,2.9188569,249.581
1846,2018-03-29,41.945,2.74,2.09,1.68,20155.486,2.9188569,249.581
1847,2018-04-02,41.669998,2.73,2.08,1.68,20470.197,2.9188569,250.146
1848,2018-04-03,42.0975,2.79,2.09,1.69,20470.197,2.9188569,250.146
1849,2018-04-04,42.9025,2.79,2.07,1.69,20470.197,2.9188569,250.146
1850,2018-04-05,43.200001,2.83,2.07,1.69,20470.197,2.9188569,250.146
1851,2018-04-06,42.095001,2.77,2.06,1.69,20470.197,2.9188569,250.146
1852,2018-04-09,42.512501,2.78,2.08,1.69,20470.197,2.9188569,250.146
1853,2018-04-10,43.3125,2.8,2.09,1.69,20470.197,2.9188569,250.146
1854,2018-04-11,43.110001,2.79,2.09,1.69,20470.197,2.9188569,250.146
1855,2018-04-12,43.535,2.83,2.11,1.69,20470.197,2.9188569,250.146
1856,2018-04-13,43.682499,2.82,2.12,1.69,20470.197,2.9188569,250.146
1857,2018-04-16,43.955002,2.83,2.12,1.69,20470.197,2.9188569,250.146
1858,2018-04-17,44.560001,2.82,2.16,1.69,20470.197,2.9188569,250.146
1859,2018-04-18,44.459999,2.87,2.17,1.69,20470.197,2.9188569,250.146
1860,2018-04-19,43.200001,2.92,2.21,1.69,20470.197,2.9188569,250.146
1861,2018-04-20,41.43,2.96,2.22,1.7,20470.197,2.9188569,250.146
1862,2018-04-23,41.310001,2.98,2.25,1.7,20470.197,2.9188569,250.146
1863,2018-04-24,40.735001,3.0,2.25,1.7,20470.197,2.9188569,250.146
1864,2018-04-25,40.912498,3.03,2.26,1.7,20470.197,2.9188569,250.146
1865,2018-04-26,41.055,3.0,2.25,1.7,20470.197,2.9188569,250.146
1866,2018-04-27,40.580002,2.96,2.24,1.7,20470.197,2.9188569,250.146
1867,2018-04-30,41.314999,2.95,2.24,1.69,20470.197,2.9188569,250.146
1868,2018-05-01,42.275002,2.97,2.26,1.7,20470.197,2.9188569,250.779
1869,2018-05-02,44.142502,2.97,2.24,1.7,20470.197,2.9188569,250.779
1870,2018-05-03,44.2225,2.94,2.24,1.7,20470.197,2.9188569,250.779
1871,2018-05-04,45.9575,2.95,2.24,1.7,20470.197,2.9188569,250.779
1872,2018-05-07,46.290001,2.95,2.25,1.7,20470.197,2.9188569,250.779
1873,2018-05-08,46.512501,2.97,2.26,1.7,20470.197,2.9188569,250.779
1874,2018-05-09,46.84,3.0,2.27,1.7,20470.197,2.9188569,250.779
1875,2018-05-10,47.509998,2.97,2.27,1.7,20470.197,2.9188569,250.779
1876,2018-05-11,47.147499,2.97,2.28,1.7,20470.197,2.9188569,250.779
1877,2018-05-14,47.037498,3.0,2.28,1.7,20470.197,2.9188569,250.779
1878,2018-05-15,46.610001,3.08,2.31,1.7,20470.197,2.9188569,250.779
1879,2018-05-16,47.044998,3.09,2.32,1.7,20470.197,2.9188569,250.779
1880,2018-05-17,46.747501,3.11,2.32,1.7,20470.197,2.9188569,250.779
1881,2018-05-18,46.577499,3.06,2.32,1.7,20470.197,2.9188569,250.779
1882,2018-05-21,46.907501,3.06,2.35,1.7,20470.197,2.9188569,250.779
1883,2018-05-22,46.790001,3.06,2.34,1.7,20470.197,2.9188569,250.779
1884,2018-05-23,47.09,3.01,2.29,1.7,20470.197,2.9188569,250.779
1885,2018-05-24,47.037498,2.98,2.28,1.7,20470.197,2.9188569,250.779
1886,2018-05-25,47.145,2.93,2.27,1.7,20470.197,2.9188569,250.779
1887,2018-05-29,46.974998,2.77,2.17,1.7,20470.197,2.9188569,250.779
1888,2018-05-30,46.875,2.84,2.23,1.7,20470.197,2.9188569,250.779
1889,2018-05-31,46.717499,2.83,2.23,1.7,20470.197,2.9188569,250.779
1890,2018-06-01,47.560001,2.89,2.28,1.7,20470.197,2.9188569,251.118
1891,2018-06-04,47.9575,2.94,2.3,1.7,20470.197,2.9188569,251.118
1892,2018-06-05,48.327499,2.92,2.32,1.7,20470.197,2.9188569,251.118
1893,2018-06-06,48.494999,2.97,2.32,1.7,20470.197,2.9188569,251.118
1894,2018-06-07,48.365002,2.93,2.31,1.7,20470.197,2.9188569,251.118
1895,2018-06-08,47.924999,2.93,2.3,1.7,20470.197,2.9188569,251.118
1896,2018-06-11,47.807499,2.96,2.32,1.7,20470.197,2.9188569,251.118
1897,2018-06-12,48.07,2.96,2.31,1.7,20470.197,2.9188569,251.118
1898,2018-06-13,47.674999,2.98,2.35,1.7,20470.197,2.9188569,251.118
1899,2018-06-14,47.700001,2.94,2.35,1.9,20470.197,2.9188569,251.118
1900,2018-06-15,47.209999,2.93,2.35,1.9,20470.197,2.9188569,251.118
1901,2018-06-18,47.185001,2.92,2.35,1.9,20470.197,2.9188569,251.118
1902,2018-06-19,46.422501,2.89,2.34,1.91,20470.197,2.9188569,251.118
1903,2018-06-20,46.625,2.93,2.36,1.92,20470.197,2.9188569,251.118
1904,2018-06-21,46.365002,2.9,2.34,1.92,20470.197,2.9188569,251.118
1905,2018-06-22,46.23,2.9,2.33,1.92,20470.197,2.9188569,251.118
1906,2018-06-25,45.5425,2.87,2.34,1.92,20470.197,2.9188569,251.118
1907,2018-06-26,46.107498,2.88,2.33,1.92,20470.197,2.9188569,251.118
1908,2018-06-27,46.040001,2.83,2.33,1.91,20470.197,2.9188569,251.118
1909,2018-06-28,46.375,2.84,2.33,1.91,20470.197,2.9188569,251.118
1910,2018-06-29,46.2775,2.85,2.33,1.91,20470.197,2.9188569,251.118
1911,2018-07-02,46.794998,2.87,2.34,1.91,20687.278,2.9188569,251.323
1912,2018-07-03,45.98,2.83,2.33,1.91,20687.278,2.9188569,251.323
1913,2018-07-05,46.349998,2.84,2.32,1.91,20687.278,2.9188569,251.323
1914,2018-07-06,46.9925,2.82,2.34,1.91,20687.278,2.9188569,251.323
1915,2018-07-09,47.645,2.86,2.34,1.91,20687.278,2.9188569,251.323
1916,2018-07-10,47.587502,2.87,2.36,1.91,20687.278,2.9188569,251.323
1917,2018-07-11,46.970001,2.85,2.36,1.91,20687.278,2.9188569,251.323
1918,2018-07-12,47.7575,2.85,2.39,1.91,20687.278,2.9188569,251.323
1919,2018-07-13,47.8325,2.83,2.37,1.91,20687.278,2.9188569,251.323
1920,2018-07-16,47.727501,2.85,2.39,1.91,20687.278,2.9188569,251.323
1921,2018-07-17,47.862499,2.86,2.39,1.91,20687.278,2.9188569,251.323
1922,2018-07-18,47.599998,2.88,2.43,1.91,20687.278,2.9188569,251.323
1923,2018-07-19,47.970001,2.84,2.4,1.91,20687.278,2.9188569,251.323
1924,2018-07-20,47.860001,2.89,2.41,1.91,20687.278,2.9188569,251.323
1925,2018-07-23,47.9025,2.96,2.42,1.91,20687.278,2.9188569,251.323
1926,2018-07-24,48.25,2.95,2.42,1.91,20687.278,2.9188569,251.323
1927,2018-07-25,48.705002,2.94,2.42,1.91,20687.278,2.9188569,251.323
1928,2018-07-26,48.552502,2.98,2.41,1.91,20687.278,2.9188569,251.323
1929,2018-07-27,47.744999,2.96,2.43,1.91,20687.278,2.9188569,251.323
1930,2018-07-30,47.477501,2.98,2.43,1.91,20687.278,2.9188569,251.323
1931,2018-07-31,47.572498,2.96,2.44,1.91,20687.278,2.9188569,251.323
1932,2018-08-01,50.375,3.0,2.45,1.91,20687.278,2.9188569,251.749
1933,2018-08-02,51.8475,2.98,2.45,1.91,20687.278,2.9188569,251.749
1934,2018-08-03,51.997501,2.95,2.43,1.91,20687.278,2.9188569,251.749
1935,2018-08-06,52.267502,2.94,2.44,1.91,20687.278,2.9188569,251.749
1936,2018-08-07,51.7775,2.98,2.45,1.91,20687.278,2.9188569,251.749
1937,2018-08-08,51.8125,2.96,2.44,1.91,20687.278,2.9188569,251.749
1938,2018-08-09,52.220001,2.93,2.44,1.91,20687.278,2.9188569,251.749
1939,2018-08-10,51.8825,2.87,2.42,1.91,20687.278,2.9188569,251.749
1940,2018-08-13,52.217499,2.88,2.42,1.91,20687.278,2.9188569,251.749
1941,2018-08-14,52.4375,2.89,2.44,1.91,20687.278,2.9188569,251.749
1942,2018-08-15,52.560001,2.86,2.45,1.91,20687.278,2.9188569,251.749
1943,2018-08-16,53.330002,2.87,2.45,1.92,20687.278,2.9188569,251.749
1944,2018-08-17,54.395,2.87,2.44,1.92,20687.278,2.9188569,251.749
1945,2018-08-20,53.865002,2.82,2.43,1.92,20687.278,2.9188569,251.749
1946,2018-08-21,53.759998,2.85,2.45,1.92,20687.278,2.9188569,251.749
1947,2018-08-22,53.762501,2.82,2.43,1.92,20687.278,2.9188569,251.749
1948,2018-08-23,53.872501,2.82,2.43,1.92,20687.278,2.9188569,251.749
1949,2018-08-24,54.040001,2.82,2.44,1.92,20687.278,2.9188569,251.749
1950,2018-08-27,54.485001,2.85,2.47,1.92,20687.278,2.9188569,251.749
1951,2018-08-28,54.924999,2.88,2.47,1.92,20687.278,2.9188569,251.749
1952,2018-08-29,55.744999,2.89,2.48,1.92,20687.278,2.9188569,251.749
1953,2018-08-30,56.2575,2.86,2.47,1.92,20687.278,2.9188569,251.749
1954,2018-08-31,56.907501,2.86,2.46,1.91,20687.278,2.9188569,251.749
1955,2018-09-04,57.09,2.9,2.49,1.92,20687.278,2.9188569,252.239
1956,2018-09-05,56.717499,2.9,2.49,1.92,20687.278,2.9188569,252.239
1957,2018-09-06,55.775002,2.88,2.5,1.92,20687.278,2.9188569,252.239
1958,2018-09-07,55.325001,2.94,2.53,1.92,20687.278,2.9188569,252.239
1959,2018-09-10,54.5825,2.94,2.54,1.92,20687.278,2.9188569,252.239
1960,2018-09-11,55.962502,2.98,2.55,1.92,20687.278,2.9188569,252.239
1961,2018-09-12,55.267502,2.97,2.56,1.92,20687.278,2.9188569,252.239
1962,2018-09-13,56.602501,2.97,2.55,1.92,20687.278,2.9188569,252.239
1963,2018-09-14,55.959999,2.99,2.56,1.92,20687.278,2.9188569,252.239
1964,2018-09-17,54.470001,2.99,2.57,1.92,20687.278,2.9188569,252.239
1965,2018-09-18,54.560001,3.05,2.58,1.92,20687.278,2.9188569,252.239
1966,2018-09-19,54.592499,3.08,2.58,1.92,20687.278,2.9188569,252.239
1967,2018-09-20,55.0075,3.07,2.58,1.92,20687.278,2.9188569,252.239
1968,2018-09-21,54.415001,3.07,2.58,1.92,20687.278,2.9188569,252.239
1969,2018-09-24,55.197498,3.08,2.6,1.93,20687.278,2.9188569,252.239
1970,2018-09-25,55.547501,3.1,2.59,1.93,20687.278,2.9188569,252.239
1971,2018-09-26,55.105,3.06,2.58,1.93,20687.278,2.9188569,252.239
1972,2018-09-27,56.237499,3.06,2.58,2.18,20687.278,2.9188569,252.239
1973,2018-09-28,56.435001,3.05,2.59,2.18,20687.278,2.9188569,252.239
1974,2018-10-01,56.814999,3.09,2.6,2.18,20819.269,2.9188569,252.862
1975,2018-10-02,57.32,3.05,2.61,2.18,20819.269,2.9188569,252.862
1976,2018-10-03,58.017502,3.15,2.62,2.18,20819.269,2.9188569,252.862
1977,2018-10-04,56.997501,3.19,2.63,2.18,20819.269,2.9188569,252.862
1978,2018-10-05,56.072498,3.23,2.64,2.18,20819.269,2.9188569,252.862
1979,2018-10-08,55.942501,3.23,2.64,2.18,20819.269,2.9188569,252.862
1980,2018-10-09,56.717499,3.21,2.65,2.18,20819.269,2.9188569,252.862
1981,2018-10-10,54.09,3.22,2.67,2.18,20819.269,2.9188569,252.862
1982,2018-10-11,53.612499,3.14,2.66,2.18,20819.269,2.9188569,252.862
1983,2018-10-12,55.5275,3.15,2.66,2.18,20819.269,2.9188569,252.862
1984,2018-10-15,54.34,3.16,2.67,2.18,20819.269,2.9188569,252.862
1985,2018-10-16,55.537498,3.16,2.66,2.18,20819.269,2.9188569,252.862
1986,2018-10-17,55.297501,3.19,2.66,2.19,20819.269,2.9188569,252.862
1987,2018-10-18,54.005001,3.17,2.67,2.19,20819.269,2.9188569,252.862
1988,2018-10-19,54.827499,3.2,2.67,2.19,20819.269,2.9188569,252.862
1989,2018-10-22,55.162498,3.2,2.68,2.19,20819.269,2.9188569,252.862
1990,2018-10-23,55.682499,3.17,2.67,2.2,20819.269,2.9188569,252.862
1991,2018-10-24,53.772499,3.1,2.64,2.2,20819.269,2.9188569,252.862
1992,2018-10-25,54.950001,3.14,2.66,2.2,20819.269,2.9188569,252.862
1993,2018-10-26,54.075001,3.08,2.63,2.2,20819.269,2.9188569,252.862
1994,2018-10-29,53.060001,3.08,2.64,2.2,20819.269,2.9188569,252.862
1995,2018-10-30,53.325001,3.12,2.66,2.2,20819.269,2.9188569,252.862
1996,2018-10-31,54.715,3.15,2.69,2.2,20819.269,2.9188569,252.862
1997,2018-11-01,55.555,3.14,2.67,2.2,20819.269,2.9188569,252.657
1998,2018-11-02,51.869999,3.22,2.7,2.19,20819.269,2.9188569,252.657
1999,2018-11-05,50.397499,3.2,2.71,2.2,20819.269,2.9188569,252.657
2000,2018-11-06,50.942501,3.22,2.72,2.2,20819.269,2.9188569,252.657
2001,2018-11-07,52.487499,3.22,2.74,2.2,20819.269,2.9188569,252.657
2002,2018-11-08,52.122501,3.24,2.74,2.2,20819.269,2.9188569,252.657
2003,2018-11-09,51.1175,3.19,2.73,2.19,20819.269,2.9188569,252.657
2004,2018-11-12,48.5425,3.19,2.73,2.19,20819.269,2.9188569,252.657
2005,2018-11-13,48.057499,3.14,2.72,2.2,20819.269,2.9188569,252.657
2006,2018-11-14,46.700001,3.12,2.71,2.2,20819.269,2.9188569,252.657
2007,2018-11-15,47.852501,3.11,2.7,2.2,20819.269,2.9188569,252.657
2008,2018-11-16,48.3825,3.08,2.68,2.2,20819.269,2.9188569,252.657
2009,2018-11-19,46.465,3.06,2.66,2.2,20819.269,2.9188569,252.657
2010,2018-11-20,44.244999,3.06,2.67,2.2,20819.269,2.9188569,252.657
2011,2018-11-21,44.195,3.06,2.67,2.2,20819.269,2.9188569,252.657
2012,2018-11-23,43.072498,3.05,2.67,2.2,20819.269,2.9188569,252.657
2013,2018-11-26,43.654999,3.07,2.7,2.2,20819.269,2.9188569,252.657
2014,2018-11-27,43.560001,3.06,2.7,2.2,20819.269,2.9188569,252.657
2015,2018-11-28,45.235001,3.06,2.69,2.2,20819.269,2.9188569,252.657
2016,2018-11-29,44.887501,3.03,2.69,2.2,20819.269,2.9188569,252.657
2017,2018-11-30,44.645,3.01,2.7,2.2,20819.269,2.9188569,252.657
2018,2018-12-03,46.205002,2.98,2.72,2.19,20819.269,2.9188569,252.551
2019,2018-12-04,44.172501,2.91,2.71,2.2,20819.269,2.9188569,252.551
2020,2018-12-06,43.68,2.87,2.7,2.2,20819.269,2.9188569,252.551
2021,2018-12-07,42.122501,2.85,2.68,2.19,20819.269,2.9188569,252.551
2022,2018-12-10,42.400002,2.85,2.69,2.2,20819.269,2.9188569,252.551
2023,2018-12-11,42.157501,2.89,2.7,2.19,20819.269,2.9188569,252.551
2024,2018-12-12,42.275002,2.91,2.7,2.19,20819.269,2.9188569,252.551
2025,2018-12-13,42.737499,2.91,2.69,2.19,20819.269,2.9188569,252.551
2026,2018-12-14,41.369999,2.89,2.68,2.19,20819.269,2.9188569,252.551
2027,2018-12-17,40.985001,2.86,2.66,2.2,20819.269,2.9188569,252.551
2028,2018-12-18,41.517502,2.82,2.64,2.2,20819.269,2.9188569,252.551
2029,2018-12-19,40.2225,2.77,2.62,2.2,20819.269,2.9188569,252.551
2030,2018-12-20,39.2075,2.79,2.64,2.4,20819.269,2.9188569,252.551
2031,2018-12-21,37.682499,2.79,2.62,2.4,20819.269,2.9188569,252.551
2032,2018-12-24,36.7075,2.74,2.61,2.4,20819.269,2.9188569,252.551
2033,2018-12-26,39.2925,2.81,2.61,2.4,20819.269,2.9188569,252.551
2034,2018-12-27,39.037498,2.77,2.58,2.4,20819.269,2.9188569,252.551
2035,2018-12-28,39.057499,2.72,2.57,2.4,20819.269,2.9188569,252.551
2036,2018-12-31,39.435001,2.69,2.63,2.4,20819.269,2.9188569,252.551
2037,2019-01-02,39.48,2.66,2.6,2.4,21013.085,2.28886987,252.47
2038,2019-01-03,35.547501,2.56,2.5,2.4,21013.085,2.28886987,252.47
2039,2019-01-04,37.064999,2.67,2.57,2.4,21013.085,2.28886987,252.47
2040,2019-01-07,36.982498,2.7,2.58,2.4,21013.085,2.28886987,252.47
2041,2019-01-08,37.6875,2.73,2.6,2.4,21013.085,2.28886987,252.47
2042,2019-01-09,38.327499,2.74,2.59,2.4,21013.085,2.28886987,252.47
2043,2019-01-10,38.450001,2.74,2.59,2.4,21013.085,2.28886987,252.47
2044,2019-01-11,38.072498,2.71,2.58,2.4,21013.085,2.28886987,252.47
2045,2019-01-14,37.5,2.71,2.57,2.4,21013.085,2.28886987,252.47
2046,2019-01-15,38.267502,2.72,2.57,2.4,21013.085,2.28886987,252.47
2047,2019-01-16,38.735001,2.73,2.57,2.4,21013.085,2.28886987,252.47
2048,2019-01-17,38.965,2.75,2.57,2.4,21013.085,2.28886987,252.47
2049,2019-01-18,39.205002,2.79,2.6,2.4,21013.085,2.28886987,252.47
2050,2019-01-22,38.325001,2.74,2.59,2.4,21013.085,2.28886987,252.47
2051,2019-01-23,38.48,2.76,2.59,2.4,21013.085,2.28886987,252.47
2052,2019-01-24,38.174999,2.72,2.58,2.4,21013.085,2.28886987,252.47
2053,2019-01-25,39.439999,2.76,2.6,2.4,21013.085,2.28886987,252.47
2054,2019-01-28,39.075001,2.75,2.6,2.4,21013.085,2.28886987,252.47
2055,2019-01-29,38.669998,2.72,2.6,2.4,21013.085,2.28886987,252.47
2056,2019-01-30,41.3125,2.7,2.57,2.4,21013.085,2.28886987,252.47
2057,2019-01-31,41.610001,2.63,2.55,2.4,21013.085,2.28886987,252.47
2058,2019-02-01,41.630001,2.7,2.56,2.4,21013.085,2.28886987,253.135
2059,2019-02-04,42.8125,2.73,2.57,2.4,21013.085,2.28886987,253.135
2060,2019-02-05,43.544998,2.71,2.56,2.4,21013.085,2.28886987,253.135
2061,2019-02-06,43.560001,2.7,2.56,2.4,21013.085,2.28886987,253.135
2062,2019-02-07,42.735001,2.65,2.55,2.4,21013.085,2.28886987,253.135
2063,2019-02-08,42.602501,2.63,2.54,2.4,21013.085,2.28886987,253.135
2064,2019-02-11,42.357498,2.65,2.55,2.4,21013.085,2.28886987,253.135
2065,2019-02-12,42.7225,2.68,2.55,2.4,21013.085,2.28886987,253.135
2066,2019-02-13,42.544998,2.71,2.55,2.4,21013.085,2.28886987,253.135
2067,2019-02-14,42.700001,2.66,2.53,2.4,21013.085,2.28886987,253.135
2068,2019-02-15,42.605,2.66,2.55,2.4,21013.085,2.28886987,253.135
2069,2019-02-19,42.732498,2.65,2.54,2.4,21013.085,2.28886987,253.135
2070,2019-02-20,43.0075,2.65,2.54,2.4,21013.085,2.28886987,253.135
2071,2019-02-21,42.764999,2.69,2.55,2.4,21013.085,2.28886987,253.135
2072,2019-02-22,43.2425,2.65,2.55,2.4,21013.085,2.28886987,253.135
2073,2019-02-25,43.557499,2.67,2.56,2.4,21013.085,2.28886987,253.135
2074,2019-02-26,43.5825,2.64,2.56,2.4,21013.085,2.28886987,253.135
2075,2019-02-27,43.717499,2.69,2.55,2.4,21013.085,2.28886987,253.135
2076,2019-02-28,43.287498,2.73,2.54,2.4,21013.085,2.28886987,253.135
2077,2019-03-01,43.7425,2.76,2.55,2.4,21013.085,2.28886987,254.273
2078,2019-03-04,43.962502,2.72,2.54,2.4,21013.085,2.28886987,254.273
2079,2019-03-05,43.8825,2.72,2.54,2.4,21013.085,2.28886987,254.273
2080,2019-03-06,43.630001,2.69,2.54,2.4,21013.085,2.28886987,254.273
2081,2019-03-07,43.125,2.64,2.52,2.4,21013.085,2.28886987,254.273
2082,2019-03-08,43.227501,2.62,2.53,2.4,21013.085,2.28886987,254.273
2083,2019-03-11,44.724998,2.64,2.53,2.4,21013.085,2.28886987,254.273
2084,2019-03-12,45.227501,2.61,2.52,2.4,21013.085,2.28886987,254.273
2085,2019-03-13,45.427502,2.61,2.53,2.4,21013.085,2.28886987,254.273
2086,2019-03-14,45.932499,2.63,2.52,2.4,21013.085,2.28886987,254.273
2087,2019-03-15,46.529999,2.59,2.52,2.4,21013.085,2.28886987,254.273
2088,2019-03-18,47.005001,2.6,2.52,2.4,21013.085,2.28886987,254.273
2089,2019-03-19,46.6325,2.61,2.5,2.4,21013.085,2.28886987,254.273
2090,2019-03-20,47.040001,2.54,2.47,2.41,21013.085,2.28886987,254.273
2091,2019-03-21,48.772499,2.54,2.48,2.41,21013.085,2.28886987,254.273
2092,2019-03-22,47.762501,2.44,2.45,2.41,21013.085,2.28886987,254.273
2093,2019-03-25,47.185001,2.43,2.41,2.4,21013.085,2.28886987,254.273
2094,2019-03-26,46.697498,2.41,2.44,2.4,21013.085,2.28886987,254.273
2095,2019-03-27,47.1175,2.39,2.4,2.41,21013.085,2.28886987,254.273
2096,2019-03-28,47.18,2.39,2.4,2.41,21013.085,2.28886987,254.273
2097,2019-03-29,47.487499,2.41,2.4,2.43,21013.085,2.28886987,254.273
2098,2019-04-01,47.810001,2.49,2.41,2.41,21272.448,2.28886987,255.163
2099,2019-04-02,48.505001,2.48,2.41,2.41,21272.448,2.28886987,255.163
2100,2019-04-03,48.837502,2.52,2.41,2.41,21272.448,2.28886987,255.163
2101,2019-04-04,48.922501,2.51,2.41,2.41,21272.448,2.28886987,255.163
2102,2019-04-05,49.25,2.5,2.43,2.41,21272.448,2.28886987,255.163
2103,2019-04-08,50.025002,2.52,2.43,2.41,21272.448,2.28886987,255.163
2104,2019-04-09,49.875,2.51,2.42,2.41,21272.448,2.28886987,255.163
2105,2019-04-10,50.154999,2.48,2.41,2.41,21272.448,2.28886987,255.163
2106,2019-04-11,49.737499,2.51,2.44,2.41,21272.448,2.28886987,255.163
2107,2019-04-12,49.717499,2.56,2.44,2.41,21272.448,2.28886987,255.163
2108,2019-04-15,49.807499,2.55,2.43,2.41,21272.448,2.28886987,255.163
2109,2019-04-16,49.8125,2.6,2.45,2.41,21272.448,2.28886987,255.163
2110,2019-04-17,50.782501,2.59,2.44,2.42,21272.448,2.28886987,255.163
2111,2019-04-18,50.965,2.57,2.44,2.43,21272.448,2.28886987,255.163
2112,2019-04-22,51.1325,2.59,2.46,2.44,21272.448,2.28886987,255.163
2113,2019-04-23,51.869999,2.57,2.43,2.44,21272.448,2.28886987,255.163
2114,2019-04-24,51.790001,2.53,2.42,2.44,21272.448,2.28886987,255.163
2115,2019-04-25,51.32,2.54,2.42,2.44,21272.448,2.28886987,255.163
2116,2019-04-26,51.075001,2.51,2.41,2.44,21272.448,2.28886987,255.163
2117,2019-04-29,51.1525,2.54,2.42,2.45,21272.448,2.28886987,255.163
2118,2019-04-30,50.1675,2.51,2.39,2.45,21272.448,2.28886987,255.163
2119,2019-05-01,52.630001,2.52,2.39,2.45,21272.448,2.28886987,255.325
2120,2019-05-02,52.287498,2.55,2.41,2.41,21272.448,2.28886987,255.325
2121,2019-05-03,52.9375,2.54,2.41,2.4,21272.448,2.28886987,255.325
2122,2019-05-06,52.119999,2.51,2.39,2.4,21272.448,2.28886987,255.325
2123,2019-05-07,50.715,2.45,2.37,2.4,21272.448,2.28886987,255.325
2124,2019-05-08,50.724998,2.49,2.37,2.39,21272.448,2.28886987,255.325
2125,2019-05-09,50.18,2.45,2.36,2.38,21272.448,2.28886987,255.325
2126,2019-05-10,49.294998,2.47,2.36,2.38,21272.448,2.28886987,255.325
2127,2019-05-13,46.43,2.4,2.32,2.38,21272.448,2.28886987,255.325
2128,2019-05-14,47.165001,2.42,2.32,2.38,21272.448,2.28886987,255.325
2129,2019-05-15,47.73,2.37,2.3,2.4,21272.448,2.28886987,255.325
2130,2019-05-16,47.52,2.4,2.33,2.39,21272.448,2.28886987,255.325
2131,2019-05-17,47.25,2.39,2.33,2.39,21272.448,2.28886987,255.325
2132,2019-05-20,45.772499,2.41,2.34,2.39,21272.448,2.28886987,255.325
2133,2019-05-21,46.650002,2.43,2.36,2.39,21272.448,2.28886987,255.325
2134,2019-05-22,45.695,2.39,2.37,2.38,21272.448,2.28886987,255.325
2135,2019-05-23,44.915001,2.31,2.32,2.38,21272.448,2.28886987,255.325
2136,2019-05-24,44.7425,2.32,2.33,2.38,21272.448,2.28886987,255.325
2137,2019-05-28,44.557499,2.26,2.31,2.39,21272.448,2.28886987,255.325
2138,2019-05-29,44.345001,2.25,2.3,2.39,21272.448,2.28886987,255.325
2139,2019-05-30,44.575001,2.22,2.29,2.39,21272.448,2.28886987,255.325
2140,2019-05-31,43.767502,2.14,2.21,2.4,21272.448,2.28886987,255.325
2141,2019-06-03,43.325001,2.07,2.11,2.38,21272.448,2.28886987,255.361
2142,2019-06-04,44.91,2.12,2.11,2.38,21272.448,2.28886987,255.361
2143,2019-06-05,45.634998,2.12,2.04,2.38,21272.448,2.28886987,255.361
2144,2019-06-06,46.305,2.12,2.02,2.37,21272.448,2.28886987,255.361
2145,2019-06-07,47.537498,2.09,1.97,2.37,21272.448,2.28886987,255.361
2146,2019-06-10,48.145,2.15,2.03,2.37,21272.448,2.28886987,255.361
2147,2019-06-11,48.702499,2.15,2.05,2.37,21272.448,2.28886987,255.361
2148,2019-06-12,48.547501,2.13,2.02,2.37,21272.448,2.28886987,255.361
2149,2019-06-13,48.537498,2.1,2.0,2.37,21272.448,2.28886987,255.361
2150,2019-06-14,48.185001,2.09,2.0,2.36,21272.448,2.28886987,255.361
2151,2019-06-17,48.4725,2.09,2.03,2.38,21272.448,2.28886987,255.361
2152,2019-06-18,49.612499,2.06,2.04,2.37,21272.448,2.28886987,255.361
2153,2019-06-19,49.467499,2.03,1.96,2.37,21272.448,2.28886987,255.361
2154,2019-06-20,49.865002,2.01,1.91,2.37,21272.448,2.28886987,255.361
2155,2019-06-21,49.695,2.07,1.95,2.38,21272.448,2.28886987,255.361
2156,2019-06-24,49.645,2.02,1.92,2.38,21272.448,2.28886987,255.361
2157,2019-06-25,48.892502,2.0,1.93,2.38,21272.448,2.28886987,255.361
2158,2019-06-26,49.950001,2.05,1.96,2.38,21272.448,2.28886987,255.361
